1735776000000000,94591.78000000,95381.70000000,94392.00000000,95128.59000000,1181.76573000,1735779599999999,112223181.11060700,178842,580.02635000,55090463.08753360,0
1735779600000000,95128.59000000,95516.00000000,94699.69000000,94862.72000000,1143.36617000,1735783199999999,108792520.60606050,123452,652.50511000,62100038.95204780,0
1735783200000000,94862.73000000,95234.37000000,94803.03000000,95234.36000000,455.65000000,1735786799999999,43302158.02985310,71796,221.53479000,21052376.43316890,0
1735786800000000,95234.37000000,95299.24000000,94913.75000000,95010.33000000,290.28586000,1735790399999999,27593868.74293390,47561,141.84373000,13482922.56923550,0
1735790400000000,95010.34000000,96000.00000000,94984.84000000,95708.07000000,925.61919000,1735793999999999,88472314.41104680,110599,528.64795000,50533631.55460100,0
1735794000000000,95708.07000000,95800.00000000,95395.21000000,95596.48000000,702.11721000,1735797599999999,67131525.59182910,79223,367.42407000,35128086.30211170,0
1735797600000000,95596.48000000,95697.01000000,95380.04000000,95574.99000000,517.46772000,1735801199999999,49408449.17906530,59246,298.97139000,28544324.82897710,0
1735801200000000,95575.00000000,95880.00000000,95505.35000000,95822.00000000,452.62773000,1735804799999999,43344714.57414300,53464,249.42978000,23884696.84303680,0
1735804800000000,95822.01000000,96211.54000000,95640.05000000,96150.00000000,844.76163000,1735808399999999,81063998.52103700,84808,448.73644000,43057598.59322980,0
1735808400000000,96150.00000000,96799.86000000,96036.86000000,96755.51000000,976.02528000,1735811999999999,94077226.32038080,108158,468.81930000,45199567.84383190,0
1735812000000000,96755.51000000,96808.37000000,96538.77000000,96708.00000000,826.74686000,1735815599999999,79924436.49895080,84692,393.93290000,38084070.86726590,0
1735815600000000,96708.00000000,96876.38000000,96469.46000000,96732.99000000,533.66374000,1735819199999999,51587913.22706100,64369,243.18454000,23508628.98077950,0
1735819200000000,96733.00000000,96895.00000000,96609.42000000,96850.01000000,677.30510000,1735822799999999,65536888.25591430,75640,299.57268000,28988085.01336200,0
1735822800000000,96850.01000000,96988.05000000,96436.00000000,96458.17000000,903.27447000,1735826399999999,87348109.23849220,95774,387.86062000,37514449.69702790,0
1735826400000000,96458.17000000,97440.91000000,95924.60000000,97256.49000000,3007.10456000,1735829999999999,290970641.12630930,352467,1544.93306000,149517808.73345450,0
1735830000000000,97256.48000000,97323.16000000,96164.78000000,96455.01000000,2007.04700000,1735833599999999,194011343.52852700,334380,904.04184000,87372415.25013550,0
1735833600000000,96455.01000000,97650.00000000,96040.04000000,97229.74000000,1725.02990000,1735837199999999,167438825.32297640,318172,911.23751000,88417872.27793480,0
1735837200000000,97229.75000000,97591.84000000,96325.44000000,96757.57000000,1272.75775000,1735840799999999,123305062.23608620,336972,564.25388000,54650773.98689460,0
1735840800000000,96757.57000000,97350.00000000,96400.00000000,97319.74000000,839.90460000,1735844399999999,81388376.67303560,298186,465.02537000,45067216.66039370,0
1735844400000000,97319.74000000,97777.00000000,97200.00000000,97317.74000000,714.40965000,1735847999999999,69635113.58999660,208680,333.95454000,32553629.85892240,0
1735848000000000,97317.74000000,97839.50000000,97300.00000000,97306.46000000,718.84680000,1735851599999999,70144870.75449890,218888,349.58694000,34112718.43683300,0
1735851600000000,97306.46000000,97355.77000000,97040.16000000,97212.68000000,394.14727000,1735855199999999,38310466.08920240,81120,180.45881000,17540159.37969050,0
1735855200000000,97212.69000000,97212.69000000,96666.66000000,96911.04000000,418.78092000,1735858799999999,40589934.98971490,96380,190.39105000,18449603.88887420,0
1735858800000000,96911.04000000,97077.78000000,96758.17000000,96984.79000000,441.78434000,1735862399999999,42809914.06355740,86210,189.59721000,18375570.29432910,0
1735862400000000,96984.79000000,97080.96000000,96796.56000000,96825.82000000,315.00973000,1735865999999999,30537528.63469520,80859,145.96153000,14150954.84192590,0
1735866000000000,96825.83000000,97000.00000000,96650.00000000,96985.47000000,342.35914000,1735869599999999,33143861.49696850,98239,161.29927000,15614907.46096310,0
1735869600000000,96985.47000000,97342.44000000,96856.98000000,96966.85000000,388.64008000,1735873199999999,37750293.21697020,95390,188.46857000,18307144.63245010,0
1735873200000000,96966.85000000,97090.91000000,96833.99000000,97062.30000000,255.74920000,1735876799999999,24802058.61931570,49698,138.78592000,13459093.77841320,0
1735876800000000,97062.30000000,97066.18000000,96766.51000000,96813.41000000,265.52213000,1735880399999999,25730011.70991530,51313,121.83622000,11806078.58499940,0
1735880400000000,96813.49000000,96860.48000000,96590.28000000,96765.34000000,316.46331000,1735883999999999,30607608.47294050,57542,150.86266000,14591417.22651530,0
1735884000000000,96765.35000000,96918.56000000,96512.00000000,96539.49000000,382.40263000,1735887599999999,36978204.55637640,52819,199.37884000,19280525.62877170,0
1735887600000000,96539.49000000,96645.83000000,96280.65000000,96304.00000000,546.86929000,1735891199999999,52735823.61682060,75732,231.64872000,22341472.66967590,0
1735891200000000,96304.00000000,96529.84000000,96100.01000000,96129.97000000,543.39121000,1735894799999999,52324864.82490850,56520,266.93581000,25708651.64061710,0
1735894800000000,96129.97000000,96702.48000000,96107.84000000,96554.32000000,527.99485000,1735898399999999,50934248.96319550,70904,324.69704000,31319443.67219670,0
1735898400000000,96554.32000000,96640.01000000,96402.82000000,96488.53000000,355.37669000,1735901999999999,34293411.11486280,51821,156.72851000,15124104.24894520,0
1735902000000000,96488.53000000,96830.00000000,96482.51000000,96757.58000000,448.41508000,1735905599999999,43366538.08356510,67414,259.14353000,25063079.32929790,0
1735905600000000,96757.57000000,96921.36000000,96666.66000000,96666.66000000,387.58240000,1735909199999999,37514578.74336360,66505,179.09312000,17334223.64365430,0
1735909200000000,96666.66000000,96839.71000000,96472.43000000,96504.79000000,630.80373000,1735912799999999,60941248.06464880,123296,274.66089000,26536648.57767650,0
1735912800000000,96504.80000000,97342.44000000,96504.79000000,97016.01000000,1390.59074000,1735916399999999,134843609.28044680,295162,723.97226000,70207602.43945080,0
1735916400000000,97016.00000000,97660.00000000,96759.12000000,97521.35000000,1587.60159000,1735919999999999,154404896.77456610,358373,760.74100000,73993676.94812630,0
1735920000000000,97521.36000000,98444.42000000,97406.54000000,97868.20000000,1899.91498000,1735923599999999,186199967.23882880,322111,1061.60850000,104035759.38198320,0
1735923600000000,97868.21000000,98299.76000000,97837.63000000,98026.00000000,799.71144000,1735927199999999,78436434.25726760,195917,371.56531000,36443428.96364940,0
1735927200000000,98025.99000000,98697.86000000,98000.00000000,98527.98000000,813.64324000,1735930799999999,80058357.75909230,165566,416.86107000,41016550.80773460,0
1735930800000000,98527.97000000,98976.91000000,98491.53000000,98592.01000000,1070.42711000,1735934399999999,105694779.46440840,180335,486.36586000,48028389.65382080,0
1735934400000000,98592.02000000,98748.00000000,98300.00000000,98311.52000000,846.16971000,1735937999999999,83341078.50106680,129730,353.01666000,34770057.58932410,0
1735938000000000,98311.51000000,98419.14000000,98196.96000000,98272.70000000,507.38037000,1735941599999999,49866462.46618930,81209,233.22721000,22925013.64531750,0
1735941600000000,98272.70000000,98512.94000000,98250.00000000,98296.37000000,317.54844000,1735945199999999,31240471.65159130,61204,130.43638000,12832399.89088350,0
1735945200000000,98296.37000000,98382.19000000,98067.99000000,98174.18000000,314.26227000,1735948799999999,30864431.07878760,63505,131.31309000,12896621.64016630,0
1735948800000000,98174.17000000,98288.00000000,97887.20000000,97950.01000000,465.14321000,1735952399999999,45618493.33925010,65530,170.88770000,16760521.64716170,0
1735952400000000,97950.01000000,98095.06000000,97800.00000000,98040.00000000,292.09859000,1735955999999999,28611491.61131120,64925,159.17303000,15592662.71363720,0
1735956000000000,98040.00000000,98314.15000000,97848.48000000,98304.51000000,368.90158000,1735959599999999,36171507.86031750,67580,221.96194000,21766315.98949260,0
1735959600000000,98304.51000000,98304.51000000,98052.97000000,98200.00000000,274.68850000,1735963199999999,26968830.43148270,42002,132.64343000,13022081.35455400,0
1735963200000000,98200.01000000,98200.01000000,97862.87000000,98001.00000000,304.49957000,1735966799999999,29830355.81246730,52442,148.18614000,14516334.73113070,0
1735966800000000,98001.00000000,98196.51000000,97988.76000000,98126.21000000,249.97787000,1735970399999999,24525804.45248260,39928,140.56781000,13790683.41060510,0
1735970400000000,98126.21000000,98209.70000000,98039.91000000,98127.54000000,211.92338000,1735973999999999,20787728.36805970,40710,103.13333000,10116686.12377560,0
1735974000000000,98127.53000000,98350.04000000,98095.17000000,98271.88000000,454.46141000,1735977599999999,44646595.60322670,50261,259.53518000,25496001.36451790,0
1735977600000000,98271.87000000,98306.22000000,97905.26000000,97906.07000000,303.67578000,1735981199999999,29802971.85257440,46767,144.21081000,14157149.65652270,0
1735981200000000,97906.08000000,97980.00000000,97532.58000000,97690.37000000,671.79150000,1735984799999999,65683012.64455390,83000,316.42318000,30933719.12403780,0
1735984800000000,97690.37000000,97859.60000000,97600.00000000,97789.32000000,330.68560000,1735988399999999,32318451.11240930,63716,168.82980000,16499188.12133640,0
1735988400000000,97789.32000000,97923.07000000,97711.54000000,97889.39000000,279.11118000,1735991999999999,27296916.87025990,42774,158.34974000,15487546.30356720,0
1735992000000000,97889.40000000,98016.97000000,97800.00000000,97888.12000000,336.79692000,1735995599999999,32970456.77702470,67271,158.90366000,15555754.40588590,0
1735995600000000,97888.12000000,98068.46000000,97750.00000000,97973.05000000,463.20054000,1735999199999999,45341635.87738250,75728,245.93475000,24075252.23660280,0
1735999200000000,97973.05000000,98080.15000000,97828.38000000,98035.04000000,329.44160000,1736002799999999,32275998.34433150,70354,154.25173000,15111146.61879100,0
1736002800000000,98035.05000000,98152.02000000,97514.79000000,97657.94000000,737.78425000,1736006399999999,72116692.54469760,163816,299.43846000,29272651.36136540,0
1736006400000000,97657.95000000,97874.68000000,97549.99000000,97704.60000000,575.11901000,1736009999999999,56166306.50097520,97260,231.91541000,22654463.29139310,0
1736010000000000,97704.60000000,98049.99000000,97687.77000000,98016.26000000,251.44705000,1736013599999999,24605691.93530160,55417,133.44946000,13060512.77358540,0
1736013600000000,98016.26000000,98139.13000000,97909.85000000,97961.56000000,237.21797000,1736017199999999,23254816.99630550,51389,113.13022000,11090953.60942060,0
1736017200000000,97961.56000000,98350.00000000,97931.23000000,98166.26000000,330.48168000,1736020799999999,32443845.37611530,66051,164.97220000,16195900.55930400,0
1736020800000000,98166.26000000,98671.02000000,98166.25000000,98599.02000000,441.69473000,1736024399999999,43489843.09479040,78484,238.97885000,23528881.33461460,0
1736024400000000,98599.02000000,98778.43000000,98344.00000000,98362.43000000,536.37590000,1736027999999999,52858446.89413320,85257,286.51304000,28238121.36193060,0
1736028000000000,98362.43000000,98484.85000000,98265.91000000,98417.25000000,289.70747000,1736031599999999,28494869.81433680,40523,77.78828000,7651657.73385330,0
1736031600000000,98417.25000000,98419.14000000,98143.20000000,98220.50000000,253.83122000,1736035199999999,24942987.52157070,48797,121.62406000,11950528.30346830,0
1736035200000000,98220.51000000,98391.59000000,98154.18000000,98213.43000000,254.43352000,1736038799999999,25001267.92630590,58515,103.81753000,10201927.97191350,0
1736038800000000,98213.44000000,98322.35000000,98050.00000000,98123.53000000,237.36247000,1736042399999999,23301699.36493250,44743,111.38221000,10934887.90906090,0
1736042400000000,98123.53000000,98227.49000000,98105.41000000,98227.48000000,187.53679000,1736045999999999,18409662.72478400,35021,80.70283000,7922004.39552820,0
1736046000000000,98227.49000000,98227.49000000,98069.00000000,98187.96000000,151.23775000,1736049599999999,14844043.05405070,34670,69.20990000,6793017.69485300,0
1736049600000000,98187.97000000,98522.76000000,98187.96000000,98357.46000000,238.65677000,1736053199999999,23475619.80498140,48137,134.43448000,13223568.47999590,0
1736053200000000,98357.46000000,98500.00000000,98264.78000000,98358.98000000,212.64998000,1736056799999999,20916952.97867090,33870,98.94578000,9732910.73116190,0
1736056800000000,98358.98000000,98500.00000000,98304.82000000,98451.47000000,149.61130000,1736060399999999,14719996.15490500,27586,77.99299000,7673077.92194690,0
1736060400000000,98451.48000000,98464.84000000,98268.77000000,98268.77000000,118.31169000,1736063999999999,11639175.78210780,22869,52.82694000,5197180.45433590,0
1736064000000000,98268.77000000,98268.78000000,97777.77000000,97861.04000000,511.73930000,1736067599999999,50116997.77433230,93896,206.03729000,20175926.82975450,0
1736067600000000,97861.04000000,97943.02000000,97637.93000000,97652.20000000,341.13546000,1736071199999999,33364700.55460170,54452,152.61323000,14928987.33813140,0
1736071200000000,97652.21000000,97776.68000000,97600.00000000,97737.48000000,331.79062000,1736074799999999,32410490.87865090,53205,166.01652000,16218176.31895690,0
1736074800000000,97737.48000000,97822.16000000,97615.13000000,97641.63000000,186.71771000,1736078399999999,18242708.39040390,45553,97.63900000,9541073.24747780,0
1736078400000000,97641.62000000,97956.66000000,97569.04000000,97770.01000000,316.47526000,1736081999999999,30938403.70794800,80218,172.93686000,16906867.41117830,0
1736082000000000,97770.01000000,98018.96000000,97680.18000000,97689.96000000,281.94319000,1736085599999999,27588283.90771480,59386,136.53110000,13361134.32482220,0
1736085600000000,97689.96000000,97967.08000000,97276.79000000,97855.06000000,776.65874000,1736089199999999,75745887.97724760,158178,345.28002000,33683477.27906050,0
1736089200000000,97855.06000000,98281.89000000,97702.30000000,98028.98000000,492.23074000,1736092799999999,48245724.87057790,128211,271.40169000,26605232.94142470,0
1736092800000000,98028.98000000,98332.54000000,97937.82000000,98035.17000000,454.56381000,1736096399999999,44612872.82380430,105962,180.92237000,17751720.55149400,0
1736096400000000,98035.17000000,98078.94000000,97673.57000000,97731.08000000,358.65597000,1736099999999999,35110790.97258010,77027,121.80753000,11922859.89564510,0
1736100000000000,97731.09000000,97927.98000000,97577.46000000,97918.91000000,301.29033000,1736103599999999,29442380.67074770,81681,147.11666000,14376793.90019690,0
1736103600000000,97918.91000000,98109.00000000,97854.99000000,98079.63000000,306.85684000,1736107199999999,30076084.93449850,63872,181.14037000,17754041.80222670,0
1736107200000000,98079.64000000,98678.00000000,98024.00000000,98275.71000000,680.46167000,1736110799999999,66966658.27489790,136008,364.25790000,35845241.29571310,0
1736110800000000,98275.71000000,98522.46000000,98216.58000000,98496.52000000,327.78368000,1736114399999999,32246539.39944960,67166,152.89327000,15040665.28193000,0
1736114400000000,98496.52000000,98745.45000000,98344.00000000,98695.21000000,407.85275000,1736117999999999,40210510.80787550,61068,208.75078000,20579054.48500630,0
1736118000000000,98695.21000000,98836.85000000,98322.72000000,98363.61000000,469.68089000,1736121599999999,46304262.21856350,114505,243.25260000,23985512.00678900,0
1736121600000000,98363.61000000,98773.48000000,98190.75000000,98217.23000000,494.23065000,1736125199999999,48658511.38633030,142978,243.83238000,24007512.41364080,0
1736125200000000,98217.23000000,98816.28000000,97920.00000000,98759.43000000,567.37864000,1736128799999999,55783425.70671760,155403,279.29026000,27467907.03128270,0
1736128800000000,98759.42000000,99333.00000000,98649.97000000,98815.39000000,1613.41986000,1736132399999999,159735419.77074880,290006,941.92529000,93269982.65367540,0
1736132400000000,98815.39000000,99235.99000000,98759.55000000,99037.57000000,522.19415000,1736135999999999,51718092.70544150,106370,260.81260000,25829795.86236120,0
1736136000000000,99037.57000000,99500.88000000,99037.57000000,99466.09000000,645.50660000,1736139599999999,64109176.31376280,113723,369.32584000,36682126.54905360,0
1736139600000000,99466.09000000,99892.00000000,99400.00000000,99600.00000000,939.38016000,1736143199999999,93633143.20824380,121208,530.91140000,52922371.76615720,0
1736143200000000,99600.00000000,99763.99000000,99382.31000000,99512.21000000,803.84933000,1736146799999999,80044334.63520160,99738,390.79179000,38919889.44954590,0
1736146800000000,99512.21000000,99529.87000000,99161.14000000,99318.70000000,555.89718000,1736150399999999,55232277.09784260,98680,230.20649000,22869776.94723440,0
1736150400000000,99318.70000000,99625.69000000,99000.00000000,99043.49000000,674.33231000,1736153999999999,66933349.35484860,107864,214.44327000,21290390.94231300,0
1736154000000000,99043.49000000,99250.00000000,98942.46000000,98999.99000000,447.39111000,1736157599999999,44337402.83388970,73710,185.34600000,18368921.63024850,0
1736157600000000,99000.00000000,99057.95000000,98709.28000000,98767.96000000,525.86727000,1736161199999999,51997799.91243850,81282,243.36484000,24062686.36128910,0
1736161200000000,98767.96000000,99410.23000000,98712.00000000,99259.99000000,667.86775000,1736164799999999,66200491.10346490,113929,324.08588000,32121454.42758680,0
1736164800000000,99259.99000000,99713.13000000,99142.43000000,99157.12000000,624.14409000,1736168399999999,62065160.65664330,138412,284.17263000,28261246.41292950,0
1736168400000000,99157.12000000,99575.85000000,98909.82000000,99492.51000000,631.22473000,1736171999999999,62615952.20301830,167733,301.35601000,29896549.57765670,0
1736172000000000,99492.50000000,101295.23000000,98711.94000000,100737.03000000,3487.88537000,1736175599999999,348891276.23578220,515023,1848.09620000,184946110.94315390,0
1736175600000000,100737.03000000,102468.92000000,100481.99000000,102147.95000000,3664.96939000,1736179199999999,372113576.31849580,438664,1957.58380000,198774452.89258930,0
1736179200000000,102147.95000000,102480.00000000,101719.59000000,102158.67000000,2145.59016000,1736182799999999,219202705.67134470,241299,989.61655000,101116165.87030950,0
1736182800000000,102158.67000000,102158.68000000,101250.00000000,101831.95000000,1517.05213000,1736186399999999,154364406.14864830,209208,695.86165000,70811491.66124530,0
1736186400000000,101831.95000000,102053.61000000,101578.12000000,101738.80000000,834.30560000,1736189999999999,85000916.88136840,152157,383.16213000,39040569.89339920,0
1736190000000000,101738.81000000,102032.00000000,101639.60000000,101817.22000000,631.18014000,1736193599999999,64296866.23185600,110163,289.75877000,29517977.13417670,0
1736193600000000,101817.22000000,102318.50000000,101800.00000000,102127.38000000,1458.54383000,1736197199999999,148871342.20881760,149242,707.96106000,72253346.64629500,0
1736197200000000,102126.90000000,102329.98000000,101600.05000000,101611.92000000,1010.19790000,1736200799999999,103066977.74097310,96661,445.71654000,45474034.13475600,0
1736200800000000,101611.92000000,102084.13000000,101600.06000000,102011.98000000,365.15756000,1736204399999999,37194229.76379830,55270,172.94322000,17615584.48932740,0
1736204400000000,102011.98000000,102239.58000000,101896.87000000,102235.60000000,435.86784000,1736207999999999,44494854.68746670,74979,249.03074000,25422913.77602910,0
1736208000000000,102235.60000000,102724.38000000,101950.00000000,102042.46000000,980.37078000,1736211599999999,100268532.46524660,135026,590.27743000,60387051.79758120,0
1736211600000000,102042.47000000,102071.90000000,101684.95000000,101915.66000000,558.30589000,1736215199999999,56876018.48471030,84821,259.10568000,26395741.55173310,0
1736215200000000,101915.66000000,102018.98000000,101651.67000000,101677.66000000,392.40922000,1736218799999999,39967952.11678810,63895,185.12378000,18854806.72723040,0
1736218800000000,101677.66000000,101818.19000000,101512.91000000,101708.08000000,426.32949000,1736222399999999,43350970.79874920,61343,193.69753000,19693759.59673050,0
1736222400000000,101708.09000000,101925.77000000,101667.01000000,101667.02000000,289.09956000,1736225999999999,29432165.44962490,46952,113.16590000,11521311.32467170,0
1736226000000000,101667.02000000,101786.07000000,101582.79000000,101743.47000000,341.58829000,1736229599999999,34741297.64286060,43596,146.24871000,14874296.62159990,0
1736229600000000,101743.47000000,101894.47000000,101648.56000000,101820.53000000,336.00222000,1736233199999999,34201577.13890960,42564,150.36925000,15305808.02526940,0
1736233200000000,101820.53000000,102015.01000000,101640.47000000,101664.81000000,526.07792000,1736236799999999,53544336.65837880,49632,188.88221000,19229635.71805240,0
1736236800000000,101664.81000000,101995.64000000,101618.04000000,101905.08000000,455.62174000,1736240399999999,46376453.88224910,59495,235.65401000,23985962.87726500,0
1736240400000000,101905.08000000,101914.11000000,101632.06000000,101723.19000000,490.40273000,1736243999999999,49891819.32064010,66263,199.16326000,20262646.93765690,0
1736244000000000,101723.18000000,101723.19000000,101379.45000000,101406.78000000,716.36897000,1736247599999999,72717951.07351180,81243,254.44044000,25824668.85306600,0
1736247600000000,101406.78000000,101453.00000000,100472.45000000,100830.86000000,1572.48188000,1736251199999999,158713757.65677530,195271,600.59438000,60614177.69918120,0
1736251200000000,100830.86000000,100956.99000000,100628.43000000,100750.89000000,725.09465000,1736254799999999,73093568.94672230,128082,296.59753000,29895851.83256760,0
1736254800000000,100750.88000000,100960.06000000,100615.63000000,100636.80000000,744.04629000,1736258399999999,74973963.44211040,102770,408.90043000,41205437.89745190,0
1736258400000000,100636.80000000,100862.91000000,99732.00000000,99979.69000000,2490.75719000,1736261999999999,250020962.97694430,326438,1166.37593000,117105340.25428390,0
1736262000000000,99979.69000000,100142.99000000,97153.50000000,97952.26000000,8692.12932000,1736265599999999,855938530.96009590,775752,3879.92278000,381954520.62146200,0
1736265600000000,97952.26000000,98347.81000000,97586.41000000,97733.58000000,2402.78330000,1736269199999999,235292485.78539960,442440,1126.63813000,110332435.79654740,0
1736269200000000,97733.58000000,97806.03000000,96577.00000000,97277.31000000,2384.90474000,1736272799999999,231857792.03248180,438707,1053.65455000,102430583.94660770,0
1736272800000000,97277.32000000,97541.60000000,96600.00000000,96750.86000000,1551.15869000,1736276399999999,150552119.61719550,354651,726.61951000,70527555.72450150,0
1736276400000000,96750.86000000,97200.01000000,96323.67000000,96451.98000000,1482.07032000,1736279999999999,143327800.45124280,277967,738.45587000,71423251.76420620,0
1736280000000000,96451.99000000,96870.52000000,96181.81000000,96533.35000000,1820.47033000,1736283599999999,175575680.41753270,293551,925.25984000,89236017.21058620,0
1736283600000000,96533.34000000,97094.19000000,96400.00000000,96501.22000000,1161.95008000,1736287199999999,112405580.44319160,147589,595.79200000,57643368.30943210,0
1736287200000000,96501.23000000,97220.76000000,96412.00000000,97164.00000000,708.70971000,1736290799999999,68673974.22585340,130435,364.43359000,35313356.40856980,0
1736290800000000,97163.99000000,97169.65000000,96800.80000000,96954.61000000,810.74206000,1736294399999999,78626367.73002120,132079,415.74179000,40318462.20928050,0
1736294400000000,96954.60000000,97268.65000000,96707.77000000,97268.49000000,817.82250000,1736297999999999,79354290.50477930,116907,471.60906000,45774136.80926270,0
1736298000000000,97268.49000000,97268.50000000,96608.14000000,96907.15000000,751.04704000,1736301599999999,72776297.83057390,106748,295.31846000,28615846.78624180,0
1736301600000000,96907.16000000,97181.82000000,96778.57000000,96878.14000000,677.26436000,1736305199999999,65708214.75897460,84486,341.93284000,33179403.20675440,0
1736305200000000,96878.14000000,96878.14000000,96216.83000000,96525.20000000,1257.71877000,1736308799999999,121418370.82165240,174232,460.83186000,44480462.60585390,0
1736308800000000,96525.20000000,96634.58000000,96057.48000000,96274.81000000,1105.11271000,1736312399999999,106472732.26718980,155181,529.98851000,51057749.37807620,0
1736312400000000,96274.80000000,96654.61000000,96102.94000000,96492.01000000,705.86066000,1736315999999999,68076181.13819270,120149,351.33595000,33889563.20540920,0
1736316000000000,96492.01000000,96636.37000000,95259.30000000,95284.31000000,1870.78889000,1736319599999999,179207256.45182440,201165,721.93887000,69145318.46820230,0
1736319600000000,95284.31000000,95815.52000000,95250.76000000,95657.09000000,1326.50987000,1736323199999999,126733692.07055340,143138,646.96032000,61812898.91440330,0
1736323200000000,95657.09000000,96132.47000000,95528.56000000,95945.99000000,917.59892000,1736326799999999,87947321.65878620,110369,477.32314000,45751317.41621800,0
1736326800000000,95946.00000000,96098.10000000,95412.00000000,95432.82000000,613.22404000,1736330399999999,58769687.92517520,84106,236.28303000,22649991.94682520,0
1736330400000000,95432.83000000,96000.00000000,95432.43000000,95961.02000000,713.60141000,1736333999999999,68302758.69108070,93236,468.61291000,44855789.67662760,0
1736334000000000,95961.03000000,96052.00000000,94543.86000000,95134.92000000,1835.63994000,1736337599999999,174590963.55856370,293622,798.32349000,75930429.53600890,0
1736337600000000,95134.92000000,95376.56000000,94852.23000000,94888.01000000,1048.36101000,1736341199999999,99708218.86199220,238923,480.63944000,45715654.29835470,0
1736341200000000,94888.01000000,95679.69000000,94888.00000000,95384.00000000,1277.78686000,1736344799999999,121858419.98635940,236657,638.26026000,60872457.04836030,0
1736344800000000,95384.01000000,95865.71000000,94888.88000000,95288.01000000,2131.52699000,1736348399999999,203225253.40266030,410335,1116.25815000,106439898.68274880,0
1736348400000000,95288.00000000,96079.32000000,94624.43000000,95493.77000000,3066.43677000,1736351999999999,292189270.90273720,511387,1524.10133000,145254618.15883330,0
1736352000000000,95493.77000000,95555.25000000,94556.21000000,94787.87000000,1545.18588000,1736355599999999,146757584.26482440,285743,810.23905000,76948987.59844950,0
1736355600000000,94787.87000000,94847.99000000,92500.90000000,94030.82000000,5296.00136000,1736359199999999,495670451.19002730,570573,2103.33448000,196886397.97891130,0
